member_id,og_id,name,party,house,startDate,endDate
1106,4004,Mike Freer,Conservative,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
1107,4004,Mike Freer,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
1108,4531,Anne-Marie Trevelyan,Conservative,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
1109,4531,Anne-Marie Trevelyan,Conservative,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
1110,4531,Anne-Marie Trevelyan,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
1111,4540,The Lord Bishop of Gloucester,Bishops,2.0,2015-09-07T00:00:00,
1112,4716,Ruth Jones,Labour,1.0,2019-04-04T00:00:00,2019-11-06T00:00:00
1113,4716,Ruth Jones,Labour,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
1114,4822,Feryal Clark,Labour,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
1115,4435,Patricia Gibson,Scottish National Party,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
1116,4435,Patricia Gibson,Scottish National Party,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
1117,4435,Patricia Gibson,Scottish National Party,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
1118,924,Colin Moynihan,Conservative,1.0,1997-04-30T00:00:00,
1119,924,Colin Moynihan,Conservative,1.0,1983-06-09T00:00:00,1992-04-09T00:00:00
1120,4872,David Simmonds,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
1121,2540,Lord Layard,Labour,2.0,2000-05-03T00:00:00,
1122,4440,Marion Fellows,Scottish National Party,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
1123,4440,Marion Fellows,Scottish National Party,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
1124,4440,Marion Fellows,Scottish National Party,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
1125,3958,Fiona Bruce,Conservative,1.0,2010-05-06T00:00:00,2015-03-30T00:00:00
1126,3958,Fiona Bruce,Conservative,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
1127,3958,Fiona Bruce,Conservative,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
1128,3958,Fiona Bruce,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
1129,3966,Ian Murray,Labour,1.0,2010-05-06T00:00:00,2015-03-30T00:00:00
1130,3966,Ian Murray,Labour,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
1131,3966,Ian Murray,Labour,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
1132,3966,Ian Murray,Labour,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
1133,1531,Lynne Featherstone,Liberal Democrat,1.0,2005-05-05T00:00:00,2015-03-30T00:00:00
1134,1531,Lynne Featherstone,Liberal Democrat,1.0,2015-10-20T00:00:00,
1135,4336,Lord Callanan,Conservative,2.0,2014-09-24T00:00:00,
1136,3789,Lord Teverson,Liberal Democrat,2.0,2006-06-01T00:00:00,
1137,4912,Baroness Blake of Leeds,Labour,2.0,2021-02-01T00:00:00,
1138,4238,Lord Storey,Liberal Democrat,2.0,2011-02-02T00:00:00,
1139,4853,Dr Neil Hudson,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
1140,4883,Lord Moylan,Conservative,2.0,2020-09-09T00:00:00,
1141,4151,Mr Phil Willis,Liberal Democrat,1.0,1997-05-01T00:00:00,
1142,4151,Mr Phil Willis,Liberal Democrat,1.0,2010-06-18T00:00:00,
1143,4812,Dean Russell,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
1144,4829,Sam Tarry,Labour,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
1145,3685,Baroness Morgan of Drefelin,Labour,2.0,2004-06-11T00:00:00,2011-06-30T00:00:00
1146,3685,Baroness Morgan of Drefelin,Crossbench,2.0,2011-07-01T00:00:00,
1147,105,Mr Philip Hammond,Conservative,1.0,1997-05-01T00:00:00,2015-03-30T00:00:00
1148,105,Mr Philip Hammond,Conservative,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
1149,105,Mr Philip Hammond,Conservative,1.0,2017-06-08T00:00:00,2019-09-04T00:00:00
1150,105,Mr Philip Hammond,Independent,1.0,2019-09-04T00:00:00,2019-11-06T00:00:00
1151,105,Mr Philip Hammond,Conservative,1.0,2020-09-30T00:00:00,
1152,4262,Lord Deighton,Conservative,2.0,2012-11-01T00:00:00,
1153,2671,Lord Harris of Haringey,Labour,2.0,1998-08-05T00:00:00,
1154,4724,Baroness Blower,Labour,2.0,2019-10-15T00:00:00,
1155,1491,Kerry McCarthy,Labour,1.0,2005-05-05T00:00:00,2015-03-30T00:00:00
1156,1491,Kerry McCarthy,Labour,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
1157,1491,Kerry McCarthy,Labour,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
1158,1491,Kerry McCarthy,Labour,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
1159,4437,Anne McLaughlin,Scottish National Party,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
1160,4437,Anne McLaughlin,Scottish National Party,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
1161,2205,Lord Carey of Clifton,Crossbench,2.0,2002-11-01T00:00:00,
1162,2205,Lord Carey of Clifton,Bishops,2.0,1991-04-17T00:00:00,2002-10-31T00:00:00
1163,3702,Lord Young of Norwood Green,Labour,2.0,2004-06-25T00:00:00,
1164,4269,Andy McDonald,Labour,1.0,2012-11-29T00:00:00,2015-03-30T00:00:00
1165,4269,Andy McDonald,Labour,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
1166,4269,Andy McDonald,Labour,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
1167,4269,Andy McDonald,Labour,1.0,2019-12-12T00:00:00,2023-10-30T00:00:00
1168,4269,Andy McDonald,Independent,1.0,2023-10-30T00:00:00,2024-03-11T00:00:00
1169,4269,Andy McDonald,Labour,1.0,2024-03-11T00:00:00,2024-05-30T00:00:00
1170,4033,David Rutley,Conservative,1.0,2010-05-06T00:00:00,2015-03-30T00:00:00
1171,4033,David Rutley,Conservative,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
1172,4033,David Rutley,Conservative,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
1173,4033,David Rutley,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
1174,4937,Lord Strathcarron,Conservative,2.0,2022-02-18T00:00:00,
1175,4297,Baroness Jones of Moulsecoomb,Green Party,2.0,2013-09-20T00:00:00,
1176,2227,Lord Stevens of Ludgate,Conservative,2.0,1987-03-27T00:00:00,2004-05-28T00:00:00
1177,2227,Lord Stevens of Ludgate,Crossbench,2.0,2004-09-14T00:00:00,2004-11-02T00:00:00
1178,2227,Lord Stevens of Ludgate,Conservative Independent,2.0,2004-11-03T00:00:00,2012-09-16T00:00:00
1179,2227,Lord Stevens of Ludgate,UK Independence Party,2.0,2012-09-17T00:00:00,2018-12-10T00:00:00
1180,2227,Lord Stevens of Ludgate,Non-affiliated,2.0,2004-05-29T00:00:00,2004-09-13T00:00:00
1181,2227,Lord Stevens of Ludgate,Conservative Independent,2.0,2018-12-10T00:00:00,
1182,2154,Lord Saatchi,Conservative,2.0,1996-10-04T00:00:00,
1183,4655,Simon Clarke,Conservative,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
1184,4655,Simon Clarke,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
1185,1976,Lord Irvine of Lairg,Labour,2.0,1987-03-25T00:00:00,
1186,3977,Chris Heaton-Harris,Conservative,1.0,2010-05-06T00:00:00,2015-03-30T00:00:00
1187,3977,Chris Heaton-Harris,Conservative,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
1188,3977,Chris Heaton-Harris,Conservative,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
1189,3977,Chris Heaton-Harris,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
1190,4015,Iain Stewart,Conservative,1.0,2010-05-06T00:00:00,2015-03-30T00:00:00
1191,4015,Iain Stewart,Conservative,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
1192,4015,Iain Stewart,Conservative,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
1193,4015,Iain Stewart,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
1194,4891,Lord Moore of Etchingham,Non-affiliated,2.0,2020-09-17T00:00:00,
1195,4691,Lord Burnett of Maldon,Crossbench,2.0,2023-10-01T00:00:00,
1196,4691,Lord Burnett of Maldon,Non-affiliated,2.0,2017-10-30T00:00:00,2023-09-30T00:00:00
1197,4133,Andrew Bridgen,Conservative,1.0,2010-05-06T00:00:00,2015-03-30T00:00:00
1198,4133,Andrew Bridgen,Conservative,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
1199,4133,Andrew Bridgen,Conservative,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
1200,4133,Andrew Bridgen,Conservative,1.0,2019-12-12T00:00:00,2023-01-11T00:00:00
1201,4133,Andrew Bridgen,Independent,1.0,2023-01-11T00:00:00,2023-05-10T00:00:00
1202,4133,Andrew Bridgen,The Reclaim Party,1.0,2023-05-10T00:00:00,2023-12-20T00:00:00
1203,4133,Andrew Bridgen,Independent,1.0,2023-12-20T00:00:00,2024-05-30T00:00:00
1204,4667,Mike Amesbury,Labour,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
1205,4667,Mike Amesbury,Labour,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
1206,4371,Brendan O'Hara,Scottish National Party,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
1207,4371,Brendan O'Hara,Scottish National Party,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
1208,4371,Brendan O'Hara,Scottish National Party,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
1209,4204,Lord Strasburger,Liberal Democrat,2.0,2011-01-10T00:00:00,2015-03-20T00:00:00
1210,4204,Lord Strasburger,Non-affiliated,2.0,2015-03-20T00:00:00,2015-06-03T00:00:00
1211,4204,Lord Strasburger,Liberal Democrat,2.0,2015-06-03T00:00:00,
1212,4749,Ian Levy,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
1213,4586,Lord Macpherson of Earl's Court,Crossbench,2.0,2016-10-04T00:00:00,
1214,305,Estelle Morris,Labour,1.0,1992-04-09T00:00:00,2005-05-05T00:00:00
1215,305,Estelle Morris,Labour,1.0,2005-06-14T00:00:00,
1216,2552,Lord Jordan,Labour,2.0,2000-06-05T00:00:00,
1217,4830,Paul Howell,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
1218,3960,Henry Smith,Conservative,1.0,2010-05-06T00:00:00,2015-03-30T00:00:00
1219,3960,Henry Smith,Conservative,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
1220,3960,Henry Smith,Conservative,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
1221,3960,Henry Smith,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
1222,4125,Catherine McKinnell,Labour,1.0,2010-05-06T00:00:00,2015-03-30T00:00:00
1223,4125,Catherine McKinnell,Labour,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
1224,4125,Catherine McKinnell,Labour,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
1225,4125,Catherine McKinnell,Labour,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
1226,4324,Baroness Harding of Winscombe,Conservative,2.0,2014-09-15T00:00:00,
1227,3857,Baroness Manningham-Buller,Crossbench,2.0,2008-06-02T00:00:00,
1228,4804,Gagan Mohindra,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
1229,4764,Bell Ribeiro-Addy,Labour,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
1230,4325,Baroness Shields,Conservative,2.0,2014-09-16T00:00:00,
1231,4762,Anthony Mangnall,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
1232,3868,Lord Carter of Barnes,Non-affiliated,2.0,2017-02-13T00:00:00,
1233,3868,Lord Carter of Barnes,Labour,2.0,2008-10-15T00:00:00,2017-02-12T00:00:00
1234,76,Damian Green,Conservative,1.0,1997-05-01T00:00:00,2015-03-30T00:00:00
1235,76,Damian Green,Conservative,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
1236,76,Damian Green,Conservative,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
1237,76,Damian Green,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
1238,1547,Mr Richard Benyon,Conservative,1.0,2005-05-05T00:00:00,2015-03-30T00:00:00
1239,1547,Mr Richard Benyon,Conservative,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
1240,1547,Mr Richard Benyon,Conservative,1.0,2017-06-08T00:00:00,2019-09-04T00:00:00
1241,1547,Mr Richard Benyon,Independent,1.0,2019-09-04T00:00:00,2019-10-29T00:00:00
1242,1547,Mr Richard Benyon,Conservative,1.0,2019-10-30T00:00:00,2019-11-06T00:00:00
1243,1547,Mr Richard Benyon,Conservative,1.0,2021-01-26T00:00:00,
1244,3783,Lord Crisp,Crossbench,2.0,2006-04-28T00:00:00,
1245,4217,Lord Wood of Anfield,Labour,2.0,2011-01-15T00:00:00,
1246,3276,Baroness Ramsay of Cartvale,Labour,2.0,1996-10-11T00:00:00,
1247,384,Miss Anne McIntosh,Conservative,1.0,1997-05-01T00:00:00,2015-03-30T00:00:00
1248,384,Miss Anne McIntosh,Conservative,1.0,2015-10-06T00:00:00,
1249,3688,Lord Giddens,Labour,2.0,2004-06-16T00:00:00,
1250,4576,Lord McInnes of Kilwinning,Conservative,2.0,2016-09-01T00:00:00,
1251,3453,Lord Addington,Liberal Democrat,,1986-06-17T00:00:00,
1252,177,Mr Gareth Thomas,Labour,1.0,1997-05-01T00:00:00,2015-03-30T00:00:00
1253,177,Mr Gareth Thomas,Labour,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
1254,177,Mr Gareth Thomas,Labour,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
1255,177,Mr Gareth Thomas,Labour,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
1256,530,Mr Barry Jones,Labour,1.0,1970-06-18T00:00:00,2001-06-07T00:00:00
1257,530,Mr Barry Jones,Labour,1.0,2001-07-06T00:00:00,
1258,1206,Mr Matthew Carrington,Conservative,1.0,1987-06-11T00:00:00,1997-05-01T00:00:00
1259,1206,Mr Matthew Carrington,Conservative,1.0,2013-09-11T00:00:00,
1260,4843,James Grundy,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
1261,4199,Baroness Wheatcroft,Non-affiliated,2.0,2019-11-11T00:00:00,2021-01-05T00:00:00
1262,4199,Baroness Wheatcroft,Conservative,2.0,2010-12-22T00:00:00,2019-11-11T00:00:00
1263,4199,Baroness Wheatcroft,Crossbench,2.0,2021-01-05T00:00:00,
1264,4794,Darren Henry,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
1265,4762,Anthony Mangnall,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
1266,3799,Lord James of Blackheath,Conservative,2.0,2006-06-09T00:00:00,
1267,4852,Robert Largan,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
1268,4876,Lord Grimstone of Boscobel,Conservative,2.0,2020-04-08T00:00:00,
1269,147,Mr Paul Boateng,Labour,1.0,1987-06-11T00:00:00,2005-05-05T00:00:00
1270,147,Mr Paul Boateng,Labour,1.0,2010-06-27T00:00:00,
1271,4793,Scott Benton,Independent,1.0,2023-04-05T00:00:00,2024-03-25T00:00:00
1272,4793,Scott Benton,Conservative,1.0,2019-12-12T00:00:00,2023-04-04T00:00:00
1273,4535,Lord Bridges of Headley,Conservative,2.0,2015-05-28T00:00:00,
1274,4126,Mary Glindon,Labour,1.0,2010-05-06T00:00:00,2015-03-30T00:00:00
1275,4126,Mary Glindon,Labour,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
1276,4126,Mary Glindon,Labour,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
1277,4126,Mary Glindon,Labour,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
1278,1541,Nia Griffith,Labour,1.0,2005-05-05T00:00:00,2015-03-30T00:00:00
1279,1541,Nia Griffith,Labour,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
1280,1541,Nia Griffith,Labour,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
1281,1541,Nia Griffith,Labour,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
1282,4353,Lord Thurlow,Crossbench,2.0,2015-02-06T00:00:00,
1283,452,Mr Keith Bradley,Labour,1.0,1987-06-11T00:00:00,2005-05-05T00:00:00
1284,452,Mr Keith Bradley,Labour,1.0,2006-06-12T00:00:00,
1285,4744,Simon Fell,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
1286,1211,Mr Andrew Mitchell,Conservative,1.0,1987-06-11T00:00:00,2015-03-30T00:00:00
1287,1211,Mr Andrew Mitchell,Conservative,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
1288,1211,Mr Andrew Mitchell,Conservative,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
1289,1211,Mr Andrew Mitchell,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
1290,3856,Lord Smith of Kelvin,Crossbench,2.0,2008-05-29T00:00:00,
1291,3791,Baroness Ford,Labour,2.0,2006-06-05T00:00:00,2009-04-19T00:00:00
1292,3791,Baroness Ford,Labour,2.0,2010-06-07T00:00:00,2013-01-23T00:00:00
1293,3791,Baroness Ford,Non-affiliated,2.0,2013-01-24T00:00:00,2016-10-11T00:00:00
1294,3791,Baroness Ford,Crossbench,2.0,2016-10-11T00:00:00,
1295,3791,Baroness Ford,Non-affiliated,2.0,2009-04-20T00:00:00,2010-06-06T00:00:00
1296,4409,Naz Shah,Labour,1.0,2015-05-07T00:00:00,2016-04-27T00:00:00
1297,4409,Naz Shah,Independent,1.0,2016-04-27T00:00:00,2016-07-05T00:00:00
1298,4409,Naz Shah,Labour,1.0,2016-07-05T00:00:00,2017-05-03T00:00:00
1299,4409,Naz Shah,Labour,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
1300,4409,Naz Shah,Labour,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
1301,4600,Leo Docherty,Conservative,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
1302,4600,Leo Docherty,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
1303,4009,Brandon Lewis,Conservative,1.0,2010-05-06T00:00:00,2015-03-30T00:00:00
1304,4009,Brandon Lewis,Conservative,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
1305,4009,Brandon Lewis,Conservative,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
1306,4009,Brandon Lewis,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
1307,4088,Stella Creasy,Labour,1.0,2010-05-06T00:00:00,2015-03-30T00:00:00
1308,4088,Stella Creasy,Labour,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
1309,4088,Stella Creasy,Labour,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
1310,4088,Stella Creasy,Labour,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
1311,3691,Lord Roberts of Llandudno,Liberal Democrat,2.0,2004-06-15T00:00:00,
1312,2147,The Earl of Shrewsbury,Crossbench,,1981-02-16T00:00:00,1999-10-11T00:00:00
1313,2147,The Earl of Shrewsbury,Conservative,,1999-10-12T00:00:00,2022-10-20T00:00:00
1314,2147,The Earl of Shrewsbury,Non-affiliated,,2022-10-20T00:00:00,2023-11-14T00:00:00
1315,2147,The Earl of Shrewsbury,Conservative,,2023-11-15T00:00:00,
1316,4842,Sally-Ann Hart,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
1317,497,David Maclean,Conservative,1.0,1983-07-28T00:00:00,2010-05-06T00:00:00
1318,497,David Maclean,Conservative,1.0,2011-02-28T00:00:00,
1319,1441,Mr Henry Bellingham,Conservative,1.0,1983-06-09T00:00:00,2015-03-30T00:00:00
1320,1441,Mr Henry Bellingham,Conservative,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
1321,1441,Mr Henry Bellingham,Conservative,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
1322,1441,Mr Henry Bellingham,Conservative,1.0,2020-11-05T00:00:00,
1323,298,Stephen McCabe,Labour,1.0,1997-05-01T00:00:00,2015-03-30T00:00:00
1324,298,Stephen McCabe,Labour,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
1325,298,Stephen McCabe,Labour,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
1326,298,Stephen McCabe,Labour,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
1327,1028,Kenneth Baker,Conservative,1.0,1968-03-28T00:00:00,1997-05-01T00:00:00
1328,1028,Kenneth Baker,Conservative,1.0,1997-06-16T00:00:00,
1329,4339,Baroness Brady,Conservative,2.0,2014-09-22T00:00:00,
1330,4004,Mike Freer,Conservative,1.0,2010-05-06T00:00:00,2015-03-30T00:00:00
1331,4004,Mike Freer,Conservative,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
1332,4004,Mike Freer,Conservative,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
1333,4004,Mike Freer,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
1334,4327,Lord Cooper of Windrush,Non-affiliated,2.0,2019-05-22T00:00:00,
1335,4327,Lord Cooper of Windrush,Conservative,2.0,2014-09-17T00:00:00,2019-05-21T00:00:00
1336,4127,Julie Elliott,Labour,1.0,2010-05-06T00:00:00,2015-03-30T00:00:00
1337,4127,Julie Elliott,Labour,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
1338,4127,Julie Elliott,Labour,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
1339,4127,Julie Elliott,Labour,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
1340,410,Jon Trickett,Labour,1.0,1996-02-01T00:00:00,2015-03-30T00:00:00
1341,410,Jon Trickett,Labour,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
1342,410,Jon Trickett,Labour,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
1343,410,Jon Trickett,Labour,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
1344,4916,Jill Mortimer,Conservative,1.0,2021-05-06T00:00:00,2024-05-30T00:00:00
1345,4892,Lord Spencer of Alresford,Conservative,2.0,2020-09-17T00:00:00,
1346,4914,Lord Morse,Crossbench,2.0,2021-03-26T00:00:00,
1347,3788,Baroness Kingsmill,Labour,2.0,2006-06-01T00:00:00,
1348,5005,Lord Camoys,Conservative,2.0,2023-11-28T00:00:00,
1349,4245,Paul Maskey,Sinn Féin,1.0,2011-06-09T00:00:00,2015-03-30T00:00:00
1350,4245,Paul Maskey,Sinn Féin,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
1351,4245,Paul Maskey,Sinn Féin,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
1352,4245,Paul Maskey,Sinn Féin,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
1353,4555,Lord Porter of Spalding,Conservative,2.0,2015-10-15T00:00:00,
1354,1804,Lord Thomas of Gresford,Liberal Democrat,2.0,1996-09-30T00:00:00,
1355,1428,Bill Wiggin,Conservative,1.0,2001-06-07T00:00:00,2015-03-30T00:00:00
1356,1428,Bill Wiggin,Conservative,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
1357,1428,Bill Wiggin,Conservative,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
1358,1428,Bill Wiggin,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
1359,4884,Lord Botham,Crossbench,2.0,2020-09-10T00:00:00,
1360,4499,Byron Davies,Conservative,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
1361,4499,Byron Davies,Conservative,1.0,2019-10-10T00:00:00,
1362,4229,Baroness Jenkin of Kennington,Conservative,2.0,2011-01-26T00:00:00,
1363,4352,Lord Hay of Ballyore,Democratic Unionist Party,2.0,2014-12-16T00:00:00,
1364,4729,Lord Ranger,Conservative,2.0,2019-10-11T00:00:00,
1365,4905,Lord Hannan of Kingsclere,Conservative,2.0,2021-01-25T00:00:00,
1366,2483,Lord Bradshaw,Liberal Democrat,2.0,1999-07-22T00:00:00,
1367,3690,Baroness Neuberger,Liberal Democrat,2.0,2004-06-15T00:00:00,2011-09-05T00:00:00
1368,3690,Baroness Neuberger,Crossbench,2.0,2011-09-06T00:00:00,
1369,4685,Baroness Wyld,Conservative,2.0,2017-06-22T00:00:00,
1370,3708,Lord Kerr of Kinlochard,Crossbench,2.0,2004-06-30T00:00:00,
1371,4161,Lord Gardiner of Kimble,Conservative,2.0,2010-06-23T00:00:00,2021-05-11T00:00:00
1372,4161,Lord Gardiner of Kimble,Non-affiliated,2.0,2021-05-11T00:00:00,
1373,4774,Mark Fletcher,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
1374,4975,Lord Peach,Crossbench,2.0,2022-11-21T00:00:00,
1375,3973,Grahame Morris,Labour,1.0,2010-05-06T00:00:00,2015-03-30T00:00:00
1376,3973,Grahame Morris,Labour,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
1377,3973,Grahame Morris,Labour,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
1378,3973,Grahame Morris,Labour,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
1379,4612,Jamie Stone,Liberal Democrat,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
1380,4612,Jamie Stone,Liberal Democrat,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
1381,4032,Stuart Andrew,Conservative,1.0,2010-05-06T00:00:00,2015-03-30T00:00:00
1382,4032,Stuart Andrew,Conservative,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
1383,4032,Stuart Andrew,Conservative,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
1384,4032,Stuart Andrew,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
1385,478,Mr Frank Field,Labour,1.0,1979-05-03T00:00:00,2015-03-30T00:00:00
1386,478,Mr Frank Field,Labour,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
1387,478,Mr Frank Field,Independent,1.0,2018-08-30T00:00:00,2019-11-06T00:00:00
1388,478,Mr Frank Field,Labour,1.0,2017-06-08T00:00:00,2018-08-30T00:00:00
1389,478,Mr Frank Field,Non-affiliated,1.0,2020-09-11T00:00:00,2020-10-05T00:00:00
1390,478,Mr Frank Field,Crossbench,1.0,2020-10-06T00:00:00,2024-04-23T00:00:00
1391,4744,Simon Fell,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
1392,3930,Dr Caroline Lucas,Green Party,1.0,2010-05-06T00:00:00,2015-03-30T00:00:00
1393,3930,Dr Caroline Lucas,Green Party,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
1394,3930,Dr Caroline Lucas,Green Party,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
